order_item_id,order_id,product_id,quantity,price_per_unit
2642,4975,64,5,317.33
2643,4584,59,7,278.0
2644,57,48,8,34.1
2645,1522,32,8,425.31
2646,727,70,5,129.74
2647,49,83,2,286.19
2648,1344,4,10,186.34
2649,4005,31,4,102.93
2650,1177,89,10,352.32
2651,1743,88,3,113.06
2652,3317,38,5,29.56
2653,4594,18,6,127.64
2654,1343,51,8,194.27
2655,4864,84,3,136.56
2656,3599,61,4,314.76
2657,1307,29,9,435.06
2658,1153,6,3,126.77
2659,1494,3,10,56.02
2660,2,9,7,312.26
2661,1868,98,3,262.97
2662,2404,18,4,481.15
2663,4053,85,2,306.28
2664,4304,20,10,14.46
2665,3959,43,6,432.39
2666,2690,35,6,72.15
2667,3187,8,8,168.57
2668,4657,89,10,314.94
2669,1653,71,4,70.92
2670,31,92,7,396.42
2671,2015,28,3,100.31
2672,3544,81,3,457.67
2673,4037,58,8,238.76
2674,1670,10,7,444.48
2675,4148,90,1,477.92
2676,3292,39,8,23.86
2677,3629,1,4,283.67
2678,429,31,7,400.81
2679,2745,79,6,93.04
2680,4125,39,3,318.79
2681,695,94,1,323.75
2682,2438,94,1,74.82
2683,4064,35,1,340.94
2684,3559,61,6,258.11
2685,3507,59,7,77.48
2686,4663,1,7,416.9
2687,113,6,4,356.23
2688,1564,66,6,320.8
2689,3306,34,7,367.17
2690,2317,74,8,140.96
2691,4875,63,10,112.34
2692,4283,28,10,352.5
2693,4676,87,8,376.8
2694,4438,91,5,422.64
2695,4901,10,5,303.38
2696,4146,55,1,298.75
2697,2581,41,1,434.72
2698,4893,90,4,80.03
2699,3416,100,7,155.33
2700,1045,17,4,487.93
2701,2108,49,2,74.07
2702,1286,92,9,297.0
2703,4372,84,2,333.66
2704,855,43,10,151.28
2705,2781,30,5,17.98
2706,600,24,8,224.1
2707,1339,18,4,410.14
2708,4351,91,5,470.13
2709,2460,23,3,177.09
2710,3778,96,9,351.08
2711,527,66,9,267.91
2712,1055,27,8,267.67
2713,4474,84,8,38.33
2714,4479,38,2,200.09
2715,406,50,2,493.85
2716,1638,90,5,292.01
2717,3032,52,5,239.09
2718,4711,77,9,486.51
2719,2221,51,1,378.99
2720,2659,66,7,346.48
2721,2207,73,7,104.47
2722,4437,31,1,429.59
2723,3644,20,4,203.54
2724,978,7,9,39.08
2725,1153,54,2,198.25
2726,1085,1,2,215.16
2727,2920,41,8,345.35
2728,3329,36,6,254.64
2729,4283,52,6,170.61
2730,2937,64,6,58.94
2731,1411,33,8,221.17
2732,47,1,1,199.34
2733,3657,44,9,395.58
2734,3400,68,3,152.67
2735,471,46,2,213.21
2736,2891,33,6,62.19
2737,1435,33,5,137.41
2738,4197,76,10,241.43
2739,2426,1,3,402.82
2740,1653,26,9,209.2
2741,4378,55,1,261.15
2742,1912,41,8,434.96
2743,521,58,1,479.58
2744,3345,25,1,442.13
2745,2444,35,3,458.99
2746,4200,83,7,39.77
2747,371,89,6,368.35
2748,4429,79,9,119.44
2749,4987,100,5,375.89
2750,1742,35,10,15.94
2751,3550,82,2,413.6
2752,3897,77,8,435.32
2753,4718,63,3,421.94
2754,2758,20,9,141.68
2755,1719,47,7,308.6
2756,4315,2,5,165.71
2757,347,60,4,183.43
2758,3094,97,8,156.59
2759,4174,2,10,167.72
2760,1825,74,5,341.65
2761,2759,75,9,32.13
2762,3541,1,3,361.44
2763,2056,35,3,328.83
2764,363,30,2,183.35
2765,4346,77,3,172.74
2766,2297,79,1,239.64
2767,2558,20,1,121.41
2768,4617,96,8,335.84
2769,3860,37,9,224.03
2770,2971,79,6,478.28
2771,932,85,5,42.68
2772,3485,95,5,496.78
2773,4282,93,3,108.72
2774,4104,67,3,421.16
2775,2622,83,9,438.16
2776,4214,36,2,289.57
2777,1304,32,4,92.47
2778,3518,4,6,364.06
2779,3087,92,10,380.8
2780,1358,59,7,420.94
2781,2397,67,4,58.34
2782,3633,25,1,198.14
2783,1490,76,4,332.03
2784,709,48,2,491.05
2785,4339,98,2,239.68
2786,4102,20,5,391.68
2787,3126,47,6,285.93
2788,3395,80,9,300.92
2789,192,54,3,125.43
2790,3770,93,3,117.83
2791,3882,16,8,316.09
2792,4746,4,3,443.11
2793,1868,61,10,37.74
2794,3510,41,5,437.73
2795,4442,81,8,37.26
2796,4524,36,8,492.37
2797,4759,42,5,44.59
2798,3647,54,8,163.84
2799,1660,76,9,47.92
2800,4462,70,10,345.89
2801,3707,96,4,236.76
2802,544,46,10,41.75
2803,4048,78,1,283.33
2804,2479,48,9,493.91
2805,3200,22,7,415.12
2806,1722,65,5,279.74
2807,3632,53,4,267.31
2808,1275,3,8,205.31
2809,1237,31,10,205.58
2810,892,24,2,468.47
2811,4937,4,6,371.73
2812,4483,70,2,85.8
2813,4646,83,9,266.27
2814,3171,84,2,260.26
2815,1097,4,8,13.45
2816,3292,50,10,27.96
2817,971,7,8,297.21
2818,1798,62,3,298.85
2819,1180,50,9,307.28
2820,1893,29,5,453.59
2821,4190,85,7,334.06
2822,4977,59,1,128.88
2823,2591,6,7,250.51
2824,3771,66,10,212.75
2825,4249,94,4,498.31
2826,1565,44,6,348.35
2827,109,63,8,125.7
2828,832,99,3,421.53
2829,1787,13,6,171.34
2830,350,88,6,225.59
2831,269,46,3,325.42
2832,4300,62,10,305.72
2833,1824,67,5,358.35
2834,2296,34,1,162.48
2835,4171,69,4,61.29
2836,626,40,2,161.2
2837,3960,7,2,378.75
2838,1859,83,6,426.91
2839,1626,52,9,495.34
2840,933,42,7,411.38
2841,4374,78,2,374.39
2842,4775,82,8,440.39
2843,3690,80,8,273.49
2844,1165,30,5,404.11
2845,2188,46,7,261.07
2846,2158,53,8,291.51
2847,2404,4,4,411.51
2848,3468,93,7,477.35
2849,178,9,7,116.79
2850,1104,79,6,245.09
2851,4085,65,4,435.62
2852,2909,75,8,189.37
2853,1313,77,3,334.65
2854,1914,14,9,202.82
2855,4584,100,4,358.23
2856,1120,73,2,172.4
2857,3018,91,5,324.84
2858,1858,30,3,157.04
2859,3080,95,6,43.8
2860,2843,81,5,273.4
2861,4777,56,7,21.74
2862,3823,27,5,152.9
2863,3149,61,5,200.5
2864,1003,45,10,184.8
2865,2322,84,2,461.57
2866,3990,35,10,66.3
2867,522,57,1,174.97
2868,1324,22,2,261.67
2869,771,52,10,280.39
2870,2349,13,4,395.99
2871,2457,36,8,199.44
2872,480,91,10,135.02
2873,4608,27,8,407.32
2874,2358,4,3,299.83
2875,1028,69,7,151.42
2876,1978,26,1,407.83
2877,3480,82,6,484.93
2878,243,74,10,198.39
2879,1534,15,9,446.44
2880,3405,49,8,235.24
2881,4914,96,7,495.07
2882,3391,56,2,10.73
2883,2568,96,7,458.48
2884,2277,23,1,75.87
2885,1049,18,4,141.65
2886,4821,70,1,45.46
2887,1711,93,8,486.26
2888,4537,29,7,249.23
2889,133,13,8,433.48
2890,592,42,3,321.48
2891,2262,52,2,144.43
2892,221,79,3,113.53
2893,2871,9,8,158.98
2894,3240,47,7,442.02
2895,1148,49,1,63.92
2896,3144,32,8,378.29
2897,3110,28,2,288.13
2898,2923,95,7,447.88
2899,2744,46,10,381.39
2900,1497,63,8,194.06
2901,2153,12,5,307.85
2902,216,28,9,168.45
2903,1466,96,6,178.2
2904,1707,35,5,463.43
2905,2096,71,7,245.74
2906,1480,69,9,122.06
2907,7,39,8,379.96
2908,1913,9,5,463.32
2909,2261,49,2,193.16
2910,3951,38,10,416.43
2911,1220,46,2,66.08
2912,4820,59,9,263.36
2913,4831,41,4,41.13
2914,67,38,1,295.75
2915,2339,32,8,252.82
2916,3568,55,2,261.78
2917,425,90,9,404.15
2918,4113,7,1,58.95
2919,4391,62,4,52.03
2920,1689,75,2,169.04
2921,532,33,4,222.24
2922,4382,53,3,319.34
2923,122,63,9,48.03
2924,3737,13,1,311.42
2925,3321,81,9,166.84
2926,2468,17,6,382.88
2927,434,53,9,329.33
2928,19,19,7,412.76
2929,1622,32,2,192.42
2930,2157,23,4,16.0
2931,273,7,3,105.67
2932,1516,65,7,438.4
2933,2746,90,1,340.89
2934,1132,22,5,373.04
2935,786,38,3,23.38
2936,3350,62,1,60.52
2937,618,33,6,371.88
2938,4640,19,1,56.77
2939,3292,55,4,110.85
2940,4255,19,3,76.48
2941,1120,36,1,25.44
2942,2618,30,10,73.94
2943,1443,7,6,195.11
2944,226,13,10,381.18
2945,619,15,4,135.45
2946,2513,27,4,292.18
2947,1577,30,3,188.17
2948,4236,49,2,400.34
2949,1297,32,10,134.54
2950,3373,87,5,173.3
2951,1775,39,3,255.29
2952,2445,99,5,308.61
2953,3508,1,3,139.22
2954,4195,56,7,104.73
2955,1425,96,1,367.54
2956,4779,46,4,224.26
2957,3718,82,8,316.3
2958,1987,36,10,279.57
2959,2954,23,10,241.23
2960,1901,46,7,419.07
2961,755,43,3,498.67
2962,3312,48,6,285.73
2963,544,35,8,384.37
2964,3196,21,6,395.89
2965,4186,8,10,458.9
2966,3412,39,2,140.63
2967,3027,29,4,208.12
2968,4765,90,6,88.03
2969,3618,100,5,462.66
2970,3227,56,6,336.79
2971,2770,27,9,294.47
2972,3341,17,10,280.21
2973,2778,96,4,85.51
2974,1660,91,7,251.99
2975,4853,20,5,60.6
2976,3890,11,3,324.07
2977,3428,26,9,466.3
2978,2655,35,4,470.69
2979,2348,53,9,170.98
2980,3516,32,10,22.81
2981,830,51,9,82.09
2982,4633,61,10,323.07
2983,4985,97,9,395.79
2984,633,54,2,183.7
2985,1840,87,9,50.82
2986,3225,66,4,350.37
2987,725,4,4,21.33
2988,1706,61,3,195.97
2989,3863,89,3,389.76
2990,34,13,5,272.79
2991,3471,62,9,452.88
2992,157,72,3,199.43
2993,2254,74,4,67.73
2994,1004,37,7,394.04
2995,4851,99,5,393.67
2996,3622,51,3,168.42
2997,2278,19,10,495.83
2998,1348,50,5,178.79
2999,3322,27,4,302.95
3000,3769,18,10,431.68
3001,4823,81,5,15.56
3002,3240,74,5,257.76
3003,655,86,2,98.95
3004,3389,90,7,362.12
3005,4647,59,2,314.01
3006,3699,87,1,211.73
3007,4512,29,4,171.03
3008,4916,15,1,61.39
3009,3192,14,3,181.45
3010,4680,4,2,206.66
3011,2023,73,10,143.33
3012,4794,5,2,105.4
3013,1898,35,5,115.57
3014,3435,62,4,478.93
3015,2242,69,2,147.91
3016,4615,70,5,53.42
3017,509,10,7,251.88
3018,1774,5,2,497.05
3019,4460,12,2,206.22
3020,2318,75,10,334.83
3021,681,99,1,33.3
3022,2553,84,3,447.88
3023,317,20,9,285.29
3024,3418,54,2,208.06
3025,4459,5,2,439.32
3026,4934,6,4,153.07
3027,1000,99,4,136.33
3028,2697,39,9,137.96
3029,1278,8,4,166.43
3030,612,55,1,350.73
3031,4633,86,2,247.98
3032,4848,13,4,461.18
3033,3131,8,2,168.72
3034,3937,13,2,397.45
3035,951,27,3,393.52
3036,801,75,5,463.85
3037,133,18,5,454.04
3038,36,21,9,282.27
3039,724,38,2,68.42
3040,4372,59,5,165.39
3041,3970,90,2,388.58
3042,4978,28,7,243.45
3043,4179,48,8,196.48
3044,3512,25,10,45.16
3045,4540,11,1,459.81
3046,4091,39,10,485.61
3047,3105,16,10,499.39
3048,1388,32,3,68.3
3049,2327,7,2,357.89
3050,676,43,4,172.43
3051,3367,77,7,483.25
3052,1520,50,2,209.19
3053,2075,45,6,91.94
3054,2648,23,8,372.4
3055,615,1,3,320.17
3056,2319,63,2,467.78
3057,3822,75,9,302.63
3058,2261,67,9,458.3
3059,2941,55,7,306.21
3060,4151,73,10,118.24
3061,479,4,6,61.92
3062,2792,56,8,180.46
3063,3293,27,6,188.39
3064,4136,38,3,427.35
3065,1510,58,2,233.29
3066,3193,52,3,382.61
3067,2963,52,6,22.69
3068,3136,2,8,21.05
3069,351,11,5,430.92
3070,2249,15,4,12.5
3071,3098,66,7,431.96
3072,2136,6,9,228.09
3073,841,1,1,484.52
3074,3374,53,9,303.76
3075,2228,98,2,248.07
3076,4394,19,1,241.14
3077,1381,25,9,362.86
3078,998,45,3,78.6
3079,1171,71,3,98.68
3080,4556,20,5,16.45
3081,2276,61,6,434.5
3082,4310,25,6,499.96
3083,4842,77,5,25.66
3084,2236,12,1,365.88
3085,4541,35,8,306.62
3086,949,30,6,446.05
3087,834,91,2,468.65
3088,2843,86,1,414.76
3089,2576,25,6,483.92
3090,3630,19,3,385.41
3091,4347,76,3,462.53
3092,63,56,5,67.65
3093,2945,63,9,490.47
3094,4906,98,8,266.85
3095,240,17,9,18.42
3096,597,4,5,60.14
3097,2357,92,6,128.87
3098,633,79,6,437.08
3099,1035,98,9,382.87
3100,784,84,5,151.08
3101,4553,53,8,151.04
3102,1056,71,1,95.89
3103,4178,87,9,463.91
3104,1830,3,7,118.79
3105,2821,64,9,324.81
3106,205,87,4,237.68
3107,4794,99,2,337.14
3108,798,29,10,365.44
3109,3643,33,4,412.79
3110,3298,77,10,16.73
3111,2720,71,6,479.33
3112,4039,48,10,290.36
3113,171,70,5,101.42
3114,6,54,10,482.73
3115,4641,82,1,347.84
3116,2944,20,9,307.79
3117,4451,55,1,194.86
3118,398,50,6,215.99
3119,1971,30,8,380.51
3120,3042,57,1,50.67
3121,2608,19,8,213.04
3122,1825,54,9,43.86
3123,4815,71,1,78.61
3124,1802,82,1,260.89
3125,1593,62,7,311.82
3126,1317,82,10,425.95
3127,2423,35,5,235.32
3128,4087,24,6,403.33
3129,75,69,5,340.9
3130,1970,96,3,451.47
3131,1427,28,5,261.02
3132,262,36,2,232.64
3133,1033,40,2,362.87
3134,2802,32,7,304.17
3135,2684,69,6,164.51
3136,2309,75,1,198.24
3137,4088,73,7,17.32
3138,2274,22,6,231.57
3139,1960,98,4,118.6
3140,1183,80,6,341.07
3141,2385,46,3,466.15
3142,677,42,9,461.6
3143,1142,68,7,120.92
3144,2290,3,3,306.5
3145,3214,24,10,304.05
3146,3626,21,2,247.83
3147,1286,77,3,416.32
3148,217,39,2,209.56
3149,4437,99,3,453.53
3150,2943,88,4,299.27
3151,3327,49,10,112.86
3152,41,51,4,493.24
3153,2908,97,1,485.88
3154,993,30,10,86.88
3155,370,39,9,392.32
3156,2936,1,3,84.1
3157,3425,13,10,33.89
3158,4723,31,4,113.71
3159,1849,63,10,248.73
3160,4946,8,1,38.49
3161,178,24,10,327.54
3162,3525,13,7,81.65
3163,2790,49,5,353.01
3164,525,66,6,183.41
3165,4913,40,1,366.28
3166,4747,80,3,121.18
3167,2341,100,6,366.21
3168,1780,18,4,50.59
3169,3155,84,8,238.08
3170,4379,99,2,149.58
3171,3088,38,8,369.62
3172,2008,57,1,393.36
3173,969,79,5,473.04
3174,2890,26,10,352.66
3175,856,11,8,487.28
3176,3506,54,7,176.59
3177,2823,23,8,327.57
3178,3425,9,3,22.99
3179,4715,21,9,52.4
3180,2631,62,9,36.92
3181,608,93,10,39.34
3182,1082,32,2,340.83
3183,3202,62,9,343.08
3184,3620,4,7,318.31
3185,3915,81,7,110.2
3186,2016,18,3,107.23
3187,3984,16,9,184.31
3188,1273,10,3,195.49
3189,4234,93,5,327.09
3190,3012,54,4,456.69
3191,687,11,5,424.44
3192,4967,40,4,20.57
3193,237,96,4,232.24
3194,2758,99,4,289.2
3195,4407,73,3,438.11
3196,600,27,3,137.23
3197,2823,77,9,427.21
3198,3113,79,4,72.14
3199,3922,97,9,359.67
3200,847,63,9,108.84
3201,4071,53,6,289.36
3202,2793,27,9,78.34
3203,773,13,5,336.98
3204,249,50,6,90.2
3205,3506,51,5,100.15
3206,3647,29,6,41.17
3207,1184,63,3,496.78
3208,2589,45,4,481.5
3209,2040,63,6,339.59
3210,2573,97,7,310.66
3211,3365,34,9,226.23
3212,2405,76,7,88.27
3213,2283,74,5,357.0
3214,986,3,5,209.33
3215,1132,41,1,479.7
3216,4740,17,10,215.22
3217,3139,69,6,430.79
3218,1172,87,1,434.52
3219,1036,97,8,439.15
3220,4033,23,10,472.88
3221,2618,90,1,310.81
3222,4787,100,4,136.13
3223,2207,18,2,74.19
3224,904,39,7,435.65
3225,3042,1,3,82.2
3226,1605,38,8,236.12
3227,52,37,6,486.51
3228,4647,60,3,193.05
3229,4258,38,1,234.89
3230,1668,30,10,269.55
3231,767,38,8,282.2
3232,1180,100,4,104.6
3233,1279,89,1,463.97
3234,2210,41,2,361.71
3235,3234,63,7,385.31
3236,3648,2,7,106.59
3237,1800,86,3,425.86
3238,4262,55,4,12.13
3239,552,18,3,23.26
3240,402,93,9,153.17
3241,2199,17,7,410.38
3242,4450,27,4,496.5
3243,1741,55,8,341.09
3244,3122,3,9,91.53
3245,4426,78,7,254.4
3246,703,90,4,196.78
3247,2749,82,5,307.23
3248,2344,56,10,75.21
3249,4607,48,7,147.17
3250,426,15,4,81.33
3251,3028,98,2,454.97
3252,1763,48,1,414.19
3253,8,10,2,450.47
3254,2391,51,2,242.84
3255,4347,92,1,275.04
3256,400,28,9,369.54
3257,4728,82,1,150.06
3258,559,8,5,40.1
3259,1983,9,6,208.78
3260,4170,44,2,346.68
3261,2705,25,9,320.81
3262,845,36,9,326.41
3263,3911,40,8,166.66
3264,4143,7,4,30.61
3265,99,14,7,263.0
3266,2604,49,5,229.22
3267,3990,58,9,138.51
3268,748,78,1,85.84
3269,3790,85,2,208.35
3270,4967,68,9,326.46
3271,1673,62,2,223.61
3272,875,47,9,464.64
3273,3476,67,7,65.28
3274,4660,74,8,415.03
3275,3158,57,6,293.78
3276,4271,26,4,88.32
3277,538,61,1,362.51
3278,231,43,9,111.62
3279,1554,33,6,325.38
3280,549,76,6,216.77
3281,3603,91,3,277.26
3282,2023,47,4,493.82
3283,4740,84,10,387.53
3284,4172,21,5,88.02
3285,3279,85,3,56.19
3286,3949,43,9,31.22
3287,2706,70,5,465.22
3288,3505,71,8,306.33
3289,1705,1,4,13.17
3290,4223,44,4,87.22
3291,3785,23,8,379.44
3292,3523,76,9,407.45
3293,1819,33,6,44.12
3294,3040,95,1,90.66
3295,1031,67,6,472.26
3296,3494,14,4,12.16
3297,4460,60,4,471.27
3298,63,69,10,462.69
3299,1025,93,1,323.07
3300,1834,72,3,475.56
3301,3893,61,8,460.73
3302,950,16,9,153.32
3303,2614,17,8,329.71
3304,3195,26,1,392.31
3305,504,2,8,454.63
3306,1200,10,1,415.37
3307,2283,19,4,154.65
3308,2378,63,4,445.34
3309,425,45,8,425.9
3310,3663,61,2,381.12
3311,3500,16,10,295.46
3312,3890,14,7,188.73
3313,4997,56,6,388.22
3314,3299,99,8,209.29
3315,334,78,10,364.48
3316,3094,68,4,105.44
3317,2180,3,1,311.35
3318,3004,20,3,468.72
3319,2307,18,7,344.25
3320,2987,26,8,315.83
3321,1494,17,2,293.93
3322,2117,32,10,354.68
3323,3758,3,6,349.71
3324,3918,86,4,216.45
3325,935,43,8,396.41
3326,4807,15,2,454.86
3327,2694,5,2,31.49
3328,3252,91,3,215.34
3329,252,65,1,75.93
3330,2857,72,10,361.71
3331,2144,60,6,302.96
3332,4558,27,4,166.14
3333,4159,65,4,185.5
3334,732,77,3,62.82
3335,4674,52,8,289.37
3336,2066,50,4,485.45
3337,4140,53,7,428.0
3338,1967,20,1,439.53
3339,751,64,3,410.47
3340,3340,55,6,81.66
3341,4248,19,5,202.49
3342,2729,34,10,451.8
3343,4081,86,3,152.15
3344,323,5,3,20.19
3345,3205,86,1,52.32
3346,3089,3,6,52.15
3347,198,72,6,147.1
3348,1174,64,2,206.32
3349,1663,94,1,440.76
3350,1624,31,6,450.31
3351,1779,49,10,359.26
3352,1645,2,2,454.47
3353,466,93,1,298.77
3354,4312,77,10,125.05
3355,4531,57,9,65.84
3356,30,40,9,483.92
3357,1422,68,4,174.6
3358,2283,9,6,276.44
3359,4917,97,3,316.25
3360,415,80,4,34.19
3361,2151,91,4,320.35
3362,3418,55,2,128.8
3363,3421,51,3,271.56
3364,203,66,2,78.76
3365,1124,87,7,264.76
3366,2858,98,10,158.52
3367,3760,90,5,386.86
3368,31,45,4,46.09
3369,724,5,6,343.63
3370,1738,87,4,14.1
3371,3545,64,4,306.28
3372,4128,38,3,56.39
3373,4789,16,5,78.57
3374,3459,78,4,242.44
3375,3344,94,6,327.34
3376,851,52,8,219.3
3377,806,66,8,244.57
3378,1027,85,9,275.92
3379,1776,53,4,221.9
3380,4309,86,6,22.04
3381,3249,100,3,235.35
3382,3290,23,10,87.87
3383,3483,56,7,227.49
3384,4218,2,10,352.63
3385,1596,58,7,51.96
3386,3238,42,3,101.76
3387,4934,87,9,484.05
3388,6,60,5,294.58
3389,1982,41,10,272.38
3390,1111,42,6,315.02
3391,3935,60,3,222.58
3392,4942,64,7,155.23
3393,4498,25,9,190.99
3394,4360,4,6,24.37
3395,594,91,5,71.15
3396,3612,14,7,171.53
3397,4518,75,4,290.11
3398,1140,76,6,435.03
3399,2875,12,9,271.11
3400,658,83,2,422.34
3401,2527,68,7,29.3
3402,2958,100,1,12.14
3403,4944,24,5,142.19
3404,1483,67,8,284.98
3405,4025,45,8,496.28
3406,1909,83,1,389.23
3407,4831,26,1,70.51
3408,1229,44,1,41.27
3409,4155,51,1,251.77
3410,1401,74,1,206.74
3411,4922,45,3,497.78
3412,1328,30,4,209.96
3413,1728,16,9,17.68
3414,1378,6,1,393.4
3415,4084,82,4,19.71
3416,1115,34,3,453.3
3417,3470,18,5,353.86
3418,4704,58,6,127.22
3419,2362,4,6,252.46
3420,754,83,5,159.49
3421,4896,48,7,342.36
3422,4064,33,1,362.98
3423,4447,64,4,187.32
3424,2490,33,6,117.25
3425,2706,93,2,147.54
3426,3516,71,9,334.7
3427,3432,46,9,107.33
3428,2193,65,4,395.41
3429,4601,95,4,334.06
3430,2894,84,9,472.9
3431,1311,54,8,115.76
3432,3209,39,9,163.46
3433,1264,4,8,241.65
3434,4297,61,1,462.91
3435,4989,38,4,87.94
3436,3347,99,10,284.82
3437,2063,39,4,436.92
3438,3528,77,6,434.6
3439,260,46,1,383.95
3440,2504,41,1,186.98
3441,262,77,3,270.69
3442,3285,60,3,369.08
3443,68,7,8,106.57
3444,1411,98,10,381.66
3445,4647,6,8,228.95
3446,4015,19,10,164.22
3447,2830,86,1,128.43
3448,235,9,7,77.48
3449,4581,45,2,183.63
3450,1087,89,1,156.95
3451,2814,3,3,480.12
3452,772,40,4,178.27
3453,531,18,8,302.35
3454,1905,29,8,314.02
3455,2709,25,2,400.77
3456,824,15,3,127.11
3457,2889,74,1,144.64
3458,1367,52,6,100.48
3459,3775,34,3,280.17
3460,3116,24,6,64.39
3461,419,68,6,253.0
3462,4330,25,9,360.31
3463,2868,45,5,177.69
3464,658,34,7,488.63
3465,4945,81,2,296.45
3466,2656,13,2,243.55
3467,2494,45,6,163.21
3468,1802,89,8,352.28
3469,3424,18,8,101.37
3470,882,54,8,107.9
3471,3624,33,7,56.78
3472,1151,12,6,416.92
3473,3069,55,3,382.91
3474,2109,13,3,379.1
3475,236,66,5,267.6
3476,4188,84,8,202.2
3477,116,76,10,467.13
3478,3473,74,4,51.08
3479,3535,31,1,397.15
3480,1925,80,10,174.65
3481,605,56,8,471.1
3482,2546,43,1,359.02
3483,4835,70,3,459.67
3484,1025,87,7,225.95
3485,819,23,4,147.39
3486,1878,100,9,460.68
3487,4347,5,5,256.02
3488,741,85,5,328.6
3489,469,19,6,307.83
3490,1985,52,5,189.47
3491,1186,71,3,394.86
3492,1946,14,4,135.12
3493,3862,47,6,226.37
3494,3823,24,10,308.72
3495,903,92,6,153.47
3496,199,96,5,318.07
3497,1590,11,9,426.91
3498,1664,83,5,131.88
3499,3052,29,2,444.43
3500,1285,86,10,247.07
3501,973,87,2,167.14
3502,3343,19,10,66.2
3503,3832,78,3,201.02
3504,2784,9,8,114.68
3505,1325,66,2,422.51
3506,1158,88,10,50.86
3507,439,94,9,249.69
3508,1275,21,2,300.91
3509,2017,51,10,450.95
3510,2640,57,4,342.9
3511,3565,100,8,65.82
3512,221,46,3,286.79
3513,3697,63,1,226.61
3514,2393,45,10,372.84
3515,664,48,4,37.68
3516,2246,41,1,15.07
3517,1455,1,3,390.3
3518,3091,96,9,129.58
3519,4050,72,10,26.77
3520,1746,96,5,322.6
3521,453,22,10,164.94
3522,3275,58,7,33.14
3523,390,35,1,306.25
3524,1686,35,7,345.57
3525,3763,87,6,155.82
3526,564,69,3,127.65
3527,3474,70,9,57.17
3528,619,32,9,335.87
3529,3657,23,2,33.75
3530,2569,13,4,129.84
3531,3075,8,2,277.29
3532,1309,20,1,58.28
3533,4387,85,9,92.84
3534,1934,23,1,387.76
3535,1614,88,2,441.93
3536,3169,67,2,364.6
3537,3368,29,7,422.14
3538,1947,69,10,341.6
3539,705,84,8,495.28
3540,3117,77,1,238.27
3541,4181,76,5,327.53
3542,3510,62,3,32.62
3543,190,46,3,49.59
3544,817,100,1,483.6
3545,73,59,2,222.51
3546,2204,72,6,436.97
3547,226,84,9,420.6
3548,2627,14,3,116.18
3549,53,68,6,49.65
3550,903,100,10,379.2
3551,2170,83,5,187.29
3552,2977,54,10,241.58
3553,3240,45,6,200.85
3554,942,77,3,232.22
3555,4084,11,4,225.2
3556,953,89,9,255.23
3557,1159,55,4,296.48
3558,3284,14,3,373.67
3559,3127,100,8,276.51
3560,207,48,6,252.27
3561,3759,13,4,276.79
3562,4299,62,5,413.35
3563,382,22,3,116.53
3564,2365,86,7,481.09
3565,2474,39,7,444.02
3566,1442,64,7,110.35
3567,1790,1,5,476.2
3568,905,10,8,213.89
3569,793,88,5,95.32
3570,838,48,3,154.81
3571,1858,15,10,204.42
3572,4358,95,7,111.53
3573,3406,34,8,23.33
3574,2051,50,6,194.78
3575,4632,50,10,260.15
3576,3958,3,4,194.93
3577,4578,100,4,11.47
3578,2280,70,4,248.35
3579,4943,83,4,206.77
3580,1860,89,2,385.1
3581,4724,24,3,391.94
3582,4865,15,3,246.45
3583,473,50,6,303.17
3584,2296,9,1,454.84
3585,409,49,3,293.71
3586,672,70,8,93.47
3587,4208,21,5,245.11
3588,4249,25,1,52.88
3589,936,58,10,388.61
3590,3281,84,1,425.51
3591,3936,43,8,267.65
3592,4266,84,5,417.99
3593,3909,37,10,311.01
3594,4918,8,6,89.0
3595,1105,14,8,70.88
3596,2287,70,7,397.36
3597,3421,46,9,371.51
3598,4530,80,9,334.83
3599,78,56,2,251.33
3600,2568,53,4,56.41
3601,3342,26,2,92.4
3602,3777,47,6,229.83
3603,1459,96,7,60.64
3604,4889,40,10,211.16
3605,3998,72,9,44.8
3606,4702,28,9,427.94
3607,4834,83,10,444.66
3608,439,51,9,489.23
3609,1366,90,1,65.78
3610,1698,83,1,254.8
3611,3490,64,6,102.38
3612,1407,15,7,118.68
3613,1594,54,2,403.14
3614,1984,10,8,310.82
3615,4317,43,5,293.41
3616,372,40,10,419.05
3617,1988,61,3,304.67
3618,2424,48,9,390.5
3619,4125,29,6,350.47
3620,1921,88,10,459.36
3621,4491,98,2,85.04
3622,2282,94,4,305.84
3623,1263,19,6,390.83
3624,2802,14,8,406.27
3625,572,77,3,168.11
3626,547,81,5,417.71
3627,3449,23,2,411.26
3628,1493,91,4,208.85
3629,306,16,9,203.63
3630,4682,77,5,185.42
3631,801,27,9,133.33
3632,1915,13,6,200.91
3633,432,78,4,14.25
3634,3853,77,7,265.45
3635,2767,100,10,32.61
3636,4810,55,5,187.56
3637,4746,69,8,76.45
3638,2274,94,1,285.58
3639,4960,23,2,235.84
3640,1542,43,2,215.08
3641,4164,9,2,439.9
3642,1768,80,8,104.13
3643,3513,58,1,244.33
3644,1115,16,8,331.86
3645,2407,2,3,159.76
3646,1407,83,3,370.14
3647,2215,13,10,267.35
3648,1881,8,7,340.12
3649,2013,24,4,222.6
3650,2528,2,2,446.86
3651,819,84,5,152.19
3652,1378,38,9,437.58
3653,2218,20,1,87.1
